BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher	fund	poofid
10325965	AMAZON	gm	2018	\	nyu	eng	\	The Criterion Collection	p3166	13254
10325967	AMAZON	gm	2018	\	cau	eng	\	Twentieth Century Fox Home Entertainment	p3193	13253
10326002	AMAZON	am	2004	b	cau	eng	\	Thomson/Wadsworth	p6290	13342
10297807	AMAZON	gm	2018	\	cau	eng	\	Lionsgate	p3193	13252
10297807	AMAZON	gm	2018	\	cau	eng	\	Lionsgate	p3193	13252
10315283	AMAZON	gm	2018	\	cau	eng	\	Sony Pictures Classics	p3193	13251
10325970	AMAZON	gm	2018	\	cau	eng	\	Twentieth Century Fox Home Entertainment	p3193	13250
10315283	AMAZON	gm	2018	\	cau	eng	\	Sony Pictures Classics	p3193	13251
10325970	AMAZON	gm	2018	\	cau	eng	\	Twentieth Century Fox Home Entertainment	p3193	13250
10318248	AMAZON	am	2017	\	xx\	eng	\	NA	1010	13004
10323290	AMAZON	am	2018	\	nyu	eng	\	Simon & Schuster BYFR	p7354	13282
10323190	AMAZON	am	2014	b	enk	eng	\	James Currey	2111	13242
10322930	AMAZON	am	2016	\	gw\	ger	\	Hofenberg :$bContumax	p2553	13218
10322923	AMAZON	am	2013	b	inu	eng	\	Indiana University Press	2111	13244
6802979	AMAZON	gm	2003	\	cau	eng	\	Universal Studios	p7358	13247
10322872	AMAZON	am	2015	\	nyu	eng	\	Kaplan Publishing	591	13215
10322869	AMAZON	am	2014	b	fr\	fre	\	La Découverte	p2651	13220
10322871	AMAZON	am	2017	b	dk\	eng	\	November Editions	p2553	13217
6802979	AMAZON	gm	2003	\	cau	eng	\	Universal Studios	p7358	13247
7146562	AMAZON	am	2011	b	nju	eng	\	Princeton University Press	p7291	13209
10321486	AMAZON	am	2017	b	nju	eng	\	Princeton University Press	7241	13172
7146562	AMAZON	am	2011	b	nju	eng	\	Princeton University Press	p7291	13209
10322318	AMAZON	am	2016	b	nju	eng	\	Princeton University Press	7241	13171
9836748	AMAZON	am	2013	\	enk	eng	\	Artifice	p6752	3883
10320606	AMAZON	gm	2003	\	xxu	eng	\	Showtime Entertainment	6310	13125
10320609	AMAZON	am	2017	b	onc	eng	\	Eve Publishing	p1162	13117
10320604	AMAZON	am	2017	b	nju	eng	\	Princeton University Press	7241	13159
10320604	AMAZON	am	2017	b	nju	eng	\	Princeton University Press	7241	13159
10320607	AMAZON	gm	2001	\	cau	eng	\	MGM Home Entertainment	6310	13124
10320490	AMAZON	am	2007	\	nyu	eng	\	Stewart, Tabori & Chang	6310	13100
10320492	AMAZON	am	2006	b	enk	eng	\	Oxford University Press	p6657	13092
10320171	AMAZON	am	2013	\	it\	ita	\	Bompiani	2662	13075
10320173	AMAZON	am	1983	\	it\	ita	\	Garzanti	2662	13070
10320490	AMAZON	am	2007	\	nyu	eng	\	Stewart, Tabori & Chang	6310	13100
10320384	AMAZON	am	2009	\	nyu	eng	\	Bordighera Press	2662	13068
10319910	AMAZON	am	2015	\	xx\	eng	\	Wordsmithy	p2251	13095
10319913	AMAZON	am	2018	b	mdu	eng	\	Rowman & Littlefield	7540	13089
10319909	AMAZON	am	2007	\	nyu	eng	\	Amistad, an imprint of HarperCollins Publishers	6310	13101
10319577	AMAZON	am	2018	b	xxu	eng	\	[publisher not identified],$c[2018?];\3$aMiddletown, DE :$b[manufacturer not identified]	p7358	13063
10319577	AMAZON	am	2018	b	xxu	eng	\	[publisher not identified],$c[2018?];\3$aMiddletown, DE :$b[manufacturer not identified]	p7358	13063
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10319206	AMAZON	am	2011	b	inu	eng	\	iUniverse	p2991	13035
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10319205	AMAZON	am	2018	b	nyu	eng	\	HarperBusiness	p6550	13041
10318248	AMAZON	am	2017	\	xx\	eng	\	NA	1010	13004
10324376	AMAZON	am	2017	b	ii\	eng	\	Cengage Learning	1010	13002
2154301	AMAZON	am	1992	b	wau	eng	\	Good Fruit Grower	1010	13003
2154301	AMAZON	am	1992	b	wau	eng	\	Good Fruit Grower	1010	13003
6980197	AMAZON	am	2008	\	enk	eng	\	Good Life Press Ltd.	1010	13001
10317255	AMAZON	am	2018	\	cau	eng	\	Chronicle Books	p7354	12995
6980197	AMAZON	am	2008	\	enk	eng	\	Good Life Press Ltd.	1010	13001
10317256	AMAZON	am	2017	\	cau	eng	\	Library Juice Press	p3250	12994
10317257	AMAZON	am	2018	\	xx\	eng	\	STYLUS PUBLISHING	4110	12993
10317258	AMAZON	am	2014	b	cau	eng	\	SAGE	4110	12992
10317259	AMAZON	am	2018	b	enk	eng	\	Polity Press	4210	12991
10317255	AMAZON	am	2018	\	cau	eng	\	Chronicle Books	p7354	12995
10299518	AMAZON	am	2017	\	ph\	eng	\	National Historical Commission of the Philippines	p8154	12736
10314744	AMAZON	gm	2018	\	cau	eng	\	Marvel Studios	p7358	11611
7125944	AMAZON	gm	2011	\	xxu	eng	\	E1 Entertainment	2111	12814
10313977	AMAZON	am	2016	b	mau	eng	\	Harvard University Graduate School of Design,$c[2016];\2$aNew York	p6752	12804
7125944	AMAZON	gm	2011	\	xxu	eng	\	E1 Entertainment	2111	12814
10313976	AMAZON	am	2018	b	ilu	eng	\	ALA Editions	p3250	12805
10313978	AMAZON	am	2018	b	enk	eng	\	Allen Lane, an imprint of Penguin books	p8352	12802
10300187	AMAZON	am	2006	b	sp\	spa	\	Fundación Universitaria Española	2310	12799
10310317	AMAZON	gm	2010	\	cau	eng	\	Turner Entertainment Co. :$bWarner Bros. Entertainment Co. :$bDistributed by Warner Home Video	p7358	12801
10299481	AMAZON	am	2017	b	enk	eng	\	Oxford University Press	p2755	12743
10299631	AMAZON	gm	2017	\	ilu	eng	\	Music Box Films, LLC	p4558	12778
10299599	AMAZON	gm	2017	\	nyu	eng	\	First Run Features	3111	12741
10299208	AMAZON	am	2010	b	it\	ita	\	G. Einaudi	4820	12712
10299064	AMAZON	am	2017	\	ctu	eng	\	World Poetry Books	2662	12721
10298378	AMAZON	am	2017	b	enk	eng	\	Edward Elgar Publishing	p6550	12594
10095135	AMAZON	am	2017	b	nyu	eng	\	Random House	p7358	12582
10095135	AMAZON	am	2017	b	nyu	eng	\	Random House	p7358	12582
10297924	AMAZON	am	2017	b	nyu	eng	\	Portfolio/Penguin	p1352	12565
10297823	AMAZON	am	1996	b	gh\	eng	\	Freedom Publications	6310	12564
10297728	AMAZON	am	2017	b	enk	eng	\	Cambridge University Press	7010	12560
10297410	AMAZON	am	2017	b	enk	eng	\	Cambridge University Press	2810	12529
10297392	AMAZON	am	2017	b	nyu	eng	\	Currency, an imprint of the Crown Publishing Group, a division of Penguin Random House LLC	4210	12561
10297396	AMAZON	am	2013	b	nyu	eng	\	Avery	4210	12559
10297403	AMAZON	am	2009	b	tu\	fre	\	Les Editions Isis	p2155	12557
10297407	AMAZON	am	2018	b	be\	eng	\	Brepols	p8351	12531
10297408	AMAZON	am	2018	b	enk	eng	\	Oxford University Press	2810	12530
10295359	AMAZON	am	2016	b	stk	eng	\	Edinburgh University Press	p2155	12441
10296873	AMAZON	am	2006	b	vau	eng	\	Society for the History of Technology ;$aWashington, D.C. :$bAmerican Historical Association	p2980	12519
10296874	AMAZON	am	2017	6	mau	eng	\	The MIT Press	p2980	12518
8865854	AMAZON	am	2009	c	gw\	ger	\	Hatje Cantz	6711	$zPOOF;poof.library.cornell.edu/node/32637
10297108	AMAZON	am	2008	b	nyu	eng	\	Vintage Books,$c2008	p7358	12508
10295436	AMAZON	am	2007	\	sp\	spa	\	Anaya	2616	12477
10296115	AMAZON	am	2001	b	wiu	eng	\	Atwood Pub.	4110	12500
10296118	AMAZON	am	2017	b	inu	eng	\	Dog Ear Publishing	4210	12498
10296119	AMAZON	am	2015	\	inu	eng	\	Dog Ear Publishing	4210	12497
10296544	AMAZON	am	2009	\	sp\	spa	\	Anaya	2616	12476
10296120	AMAZON	am	2017	\	cau	eng	\	SAGE Publications	p4358	12493
10295432	AMAZON	am	2015	\	sp\	spa	\	Edelsa Grupo Didascalia	2616	12479
10295499	AMAZON	am	2006	\	sp\	spa	\	Anaya	2616	12475
10295434	AMAZON	am	2015	\	sp\	spa	\	Edelsa	2616	12478
10295406	AMAZON	am	2011	b	sp\	spa	\	SGEL	2616	12481
10295405	AMAZON	am	2012	\	es\	spa	\	Sociedad General Española de Librería	2616	12482
10295326	AMAZON	am	2004	\	mau	eng	\	McGraw-Hill Higher Education	p6656	11759
10294390	AMAZON	am	2015	b	cau	eng	\	Analytics Press	p6692	12435
10294391	AMAZON	am	1989	b	nyu	eng	\	Human Sciences Press	4210	12430
10294392	AMAZON	am	1997	b	cau	eng	\	Sage Publications	4210	12429
10294393	AMAZON	am	2016	b	nyu	eng	\	Prometheus Books	4210	12428
10294394	AMAZON	am	2002	b	cau	eng	\	New Harbinger Publications ;$a[Berkeley] :$bDistributed in the USA by Publishers Groups West	4210	12427
10294395	AMAZON	am	2017	b	mau	eng	\	Mariner Books/Houghton Mifflin Harcourt	4210	12425
936483	AMAZON	am	1983	\	mau	eng	\	VanVactor & Goodheart	p7358	12413
936483	AMAZON	am	1983	\	mau	eng	\	VanVactor & Goodheart	p7358	12413
936483	AMAZON	am	1983	\	mau	eng	\	VanVactor & Goodheart	p7358	12413
7767158	AMAZON	am	2010	b	enk	eng	\	Oxbow Books ;$aOakville, CA :$b[Distributed by] David Brown Book Company	p7358	12409
7767158	AMAZON	am	2010	b	enk	eng	\	Oxbow Books ;$aOakville, CA :$b[Distributed by] David Brown Book Company	p7358	12409
10292790	AMAZON	am	2018	\	mdu	eng	\	Rowman & Littlefield Publishing Group, Inc.	p3250	12358
10292657	AMAZON	am	2016	b	nyu	eng	\	Routledge	p7358	12373
10292394	AMAZON	gm	2012	\	azu	eng	\	Shadowline Films LLC	2010	12370
4971052	AMAZON	am	1978	\	nyu	eng	\	Bantam Books	p7358	12376
4971052	AMAZON	am	1978	\	nyu	eng	\	Bantam Books	p7358	12376
10292393	AMAZON	am	2017	b	gw\	eng	\	Gerlach Press	p7367	12378
10262331	AMAZON	am	2016	\	sp\	spa	\	NA	4210	12360
10261990	AMAZON	am	2017	\	enk	eng	\	ARM Education Media	p6656	12264
10262655	AMAZON	am	2017	b	enk	eng	\	Cambridge University Press	p7051	12338
10261990	AMAZON	am	2017	\	enk	eng	\	ARM Education Media	p6656	12264
10261944	AMAZON	am	2005	\	nyu	eng	\	HarperCollins Publishers	591	12311
10261545	AMAZON	am	2014	b	cau	eng	\	SAGE	p6550	12257
8288127	AMAZON	am	2013	b	quc	eng	\	Canadian Centre for Architecture ;$aBerlin :$bSternberg Press	p6752	12252
8288127	AMAZON	am	2013	b	quc	eng	\	Canadian Centre for Architecture ;$aBerlin :$bSternberg Press	p6752	12252
10261265	AMAZON	im	2005	\	mdu	eng	\	Landmark Audiobooks	p7358	12217
10261296	AMAZON	am	2017	b	th\	eng	\	White Lotus Press	p8190	12229
808138	AMAZON	am	1975	\	nyu	eng	\	Harcourt Brace Jovanovich	p7358	12218
808138	AMAZON	am	1975	\	nyu	eng	\	Harcourt Brace Jovanovich	p7358	12218
808138	AMAZON	am	1975	\	nyu	eng	\	Harcourt Brace Jovanovich	p7358	12218
808138	AMAZON	am	1975	\	nyu	eng	\	Harcourt Brace Jovanovich	p7358	12218
9838522	AMAZON	am	2010	b	nyu	eng	\	Palgrave Macmillan	8110	4028
6711941	AMAZON	gm	2009	\	cau	spa	\	Universal Studios Home Entertainment	p7358	12213
10260501	AMAZON	gm	2018	\	cau	eng	\	Sony Pictures Home Entertainment	p3193	12190
10260498	AMAZON	gm	2018	\	nyu	eng	\	The Criterion Collection	3110	12192
6711941	AMAZON	gm	2009	\	cau	spa	\	Universal Studios Home Entertainment	p7358	12213
10260500	AMAZON	gm	2018	\	nyu	eng	\	The Criterion Collection	3110	12191
10258852	AMAZON	am	2018	b	ne\	ara	\	Brill	p8352	12187
10258734	AMAZON	am	2002	b	mau	eng	\	MIT	6710	12183
10258744	AMAZON	am	2012	b	nyu	eng	\	W.H. Freeman and Co.	1010	12152
2310548	AMAZON	am	1994	b	nyu	eng	\	W.W. Norton	p1205	12181
2310548	AMAZON	am	1994	b	nyu	eng	\	W.W. Norton	p1205	12181
2310548	AMAZON	am	1994	b	nyu	eng	\	W.W. Norton	p1205	12181
2146822	AMAZON	am	1992	b	enk	lat	\	Clarendon Press ;$aOxford ;$aNew York :$bOxford University Press	p7358	12169
10250306	AMAZON	am	2002	b	gw\	ger	\	Edition Nautilus ;$a[Berlin] ;$a[New York] :$bLukas und Sternberg	6710	12186
10250308	AMAZON	am	2018	b	enk	eng	\	Cambridge University Press	2512	12157
10250311	AMAZON	am	2016	b	enk	eng	\	Oxbow Books	p2755	12156
10250263	AMAZON	am	2012	b	nyu	eng	\	McGraw-Hill Irwin	p1359	12132
10250314	AMAZON	am	2008	b	it\	ita	\	Edizioni universitarie di lettere economia diritto	p2755	12155
10250318	AMAZON	am	2018	b	enk	eng	\	Cambridge University Press	p2960	12153
10250321	AMAZON	am	2017	b	stk	eng	\	Edinburgh University Press	p2155	12149
6400421	AMAZON	am	2008	b	enk	eng	\	Cambridge University Press	p7358	12140
6400421	AMAZON	am	2008	b	enk	eng	\	Cambridge University Press	p7358	12140
1933563	AMAZON	am	1990	b	wau	eng	\	Bay Press	p7358	12131
1933563	AMAZON	am	1990	b	wau	eng	\	Bay Press	p7358	12131
1933563	AMAZON	am	1990	b	wau	eng	\	Bay Press	p7358	12131
9628361	AMAZON	am	2016	\	mau	eng	\	Pearson	p7358	12139
9628361	AMAZON	am	2016	\	mau	eng	\	Pearson	p7358	12139
9324737	AMAZON	am	2015	b	nyu	eng	\	W.W. Norton & Company	p7358	12138
9324737	AMAZON	am	2015	b	nyu	eng	\	W.W. Norton & Company	p7358	12138
10250230	AMAZON	am	2014	b	mau	eng	\	Heinle	p7358	12136
10250237	AMAZON	am	2015	b	flu	eng	\	CRC Press	p6656	12135
10250240	AMAZON	am	2014	b	mau	ita	\	Pearson	p7358	12134
2734918	AMAZON	am	1993	b	inu	eng	\	Hackett Pub. Co.	p7358	12137
2734918	AMAZON	am	1993	b	inu	eng	\	Hackett Pub. Co.	p7358	12137
10249917	AMAZON	am	2017	b	ag\	spa	\	Caja Negra	2310	12133
10249922	AMAZON	am	2017	f	ne\	eng	\	3D Hubs B.V.	p6693	12122
10246577	AMAZON	am	2013	\	at\	fre	\	Heinle Cengage Learning	p7358	11910
10246577	AMAZON	am	2013	\	at\	fre	\	Heinle Cengage Learning	p7358	11910
10237927	AMAZON	am	2018	b	nyu	eng	\	New York University Press	1340	12102
10237927	AMAZON	am	2018	b	nyu	eng	\	New York University Press	1340	12102
10249207	AMAZON	gm	2015	\	cau	eng	\	Buena Vista Home Entertainment	p7358	12068
10249204	AMAZON	gm	2013	\	cau	eng	\	Twentieth Century Fox Home Entertainment	p7358	12069
10249191	AMAZON	gm	2013	\	cau	eng	\	Universal Studios Home Entertainment,$c©2013;$aLexington	p7358	12087
10249208	AMAZON	gm	2013	\	cau	eng	\	Buena Vista Home Entertainment	p7358	12067
10249218	AMAZON	gm	2016	\	cau	eng	\	Buena Vista Home Entertainment	p7358	12066
10249272	AMAZON	am	2008	b	enk	eng	\	Wallflower Press	p7358	12064
10249106	AMAZON	am	2017	b	riu	eng	\	[Journal of Roman Archaeology]	p2251	12093
10249108	AMAZON	am	2017	\	gw\	fre	\	Éditions Wartberg ;$aParis :$bDiffusion Sofédis	p8352	12057
9718807	AMAZON	am	2017	b	iau	eng	\	McGraw-Hill Education	7540	1714
9718807	AMAZON	am	2017	b	iau	eng	\	McGraw-Hill Education	7540	1714
9718807	AMAZON	am	2017	b	iau	eng	\	McGraw-Hill Education	7540	1714
9718807	AMAZON	am	2017	b	iau	eng	\	McGraw-Hill Education	7540	1714
9945754	AMAZON	am	2017	b	nyu	eng	\	McGraw-Hill Education	p6550	7306
9945754	AMAZON	am	2017	b	nyu	eng	\	McGraw-Hill Education	p6550	7306
9945754	AMAZON	am	2017	b	nyu	eng	\	McGraw-Hill Education	p6550	7306
9945754	AMAZON	am	2017	b	nyu	eng	\	McGraw-Hill Education	p6550	7306
10248470	AMAZON	am	2015	b	gw\	eng	\	Scholar's Press	p8155	11993
10248439	AMAZON	am	2018	b	nyu	eng	\	Routledge	6310	11975
10247910	AMAZON	am	2012	\	gw\	eng	\	Hatje Cantz	6710	11986
10247913	AMAZON	am	2016	b	enk	eng	\	Cambridge University Press	p7252	11985
10247918	AMAZON	am	2017	b	nyu	eng	\	Routledge, Taylor & Francis Group	p1359	11981
10247925	AMAZON	am	2018	b	ne\	eng	\	Brill	p2853	11947
10242671	AMAZON	am	2014	b	nyu	eng	\	McGraw-Hill	p6656	11755
10242671	AMAZON	am	2014	b	nyu	eng	\	McGraw-Hill	p6656	11755
10246917	AMAZON	gm	2013	\	cau	heb	\	Sony Pictures Home Entertainment	p2251	11914
10246904	AMAZON	am	2016	\	\\\	\\\	\	NA	2616	11932
10246907	AMAZON	am	2003	b	tu\	tur	\	İstanbul Bilgi Üniversitesi	p2155	11918
10246915	AMAZON	am	2011	b	enk	eng	\	Continuum	p2155	11917
10246845	AMAZON	am	2018	\	nyu	eng	\	McGraw-Hill Education	p6650	11855
10246537	AMAZON	am	2013	b	nyu	eng	\	Pearson Education	p7358	11911
10246563	AMAZON	am	2014	b	enk	eng	\	Palgrave Macmillan	p6592	11864
10246582	AMAZON	am	2014	\	mau	fre	\	Heinle, Cengage Learning	p7358	11908
5620517	AMAZON	am	2005	b	cau	eng	\	University Science Books	p7358	11907
5620517	AMAZON	am	2005	b	cau	eng	\	University Science Books	p7358	11907
10246331	AMAZON	am	2017	b	nyu	eng	\	Reading Light Publications	p6592	11857
10246334	AMAZON	am	2008	b	si\	eng	\	World Scientific	p6654	11906
8827853	AMAZON	am	2015	b	nju	eng	\	Princeton University Press	p6592	11830
8827853	AMAZON	am	2015	b	nju	eng	\	Princeton University Press	p6592	11830
10245915	AMAZON	am	2013	b	nyu	eng	\	McGraw-Hill Irwin	p6592	11829
10245819	AMAZON	am	2018	\	mau	eng	\	Houghton Mifflin Harcourt	p7360	11839
10245915	AMAZON	am	2013	b	nyu	eng	\	McGraw-Hill Irwin	p6592	11829
10245915	AMAZON	am	2013	b	nyu	eng	\	McGraw-Hill Irwin	p6592	11829
10245820	AMAZON	am	2011	b	cau	eng	\	Cotsen Institute of Archaeology Press, University of California Los Angeles	p2251	11838
10245821	AMAZON	am	2017	b	cau	eng	\	Cotsen Institute of Archaeology Press	p2251	11837
10245612	AMAZON	am	2017	b	mau	eng	\	Pearson	p6656	11822
10245225	AMAZON	gm	2012	\	cau	eng	\	Universal Studios Home Entertainment	p7358	11826
10245274	AMAZON	am	2018	b	nyu	eng	\	Worth Publishers	p7358	11824
10245587	AMAZON	am	2017	b	mau	eng	\	Pearson Education, Inc.	p7358	11823
10245614	AMAZON	am	2015	\	nju	eng	\	Pearson	p7358	11821
10245733	AMAZON	am	2014	b	ohu	eng	\	South-Western ;$aAustralia :$bCengage Learning	p7358	11819
10245614	AMAZON	am	2015	\	nju	eng	\	Pearson	p7358	11821
10245108	AMAZON	am	2015	b	onc	eng	\	Pearson	p6551	11813
10226279	AMAZON	am	2016	b	ii\	eng	\	Speaking Tiger	2010	11395
9295235	AMAZON	am	2013	\	ohu	eng	\	Cengage	p1157	$zPOOF;poof.library.cornell.edu/node/42853
9295235	AMAZON	am	2013	\	ohu	eng	\	Cengage	p1157	$zPOOF;poof.library.cornell.edu/node/42853
10243467	AMAZON	am	2017	b	nju	eng	\	Wiley	p7054	11779
10242860	AMAZON	am	2013	b	dcu	eng	\	ASM Press	1510	11775
10242860	AMAZON	am	2013	b	dcu	eng	\	ASM Press	1510	11775
10242860	AMAZON	am	2013	b	dcu	eng	\	ASM Press	1510	11775
10242208	AMAZON	gm	2012	\	cau	eng	\	Starz Media ;$aBeverly Hills, CA :$bDistributed by Anchor Bay Entertainment	NA	NA
10242678	AMAZON	am	2008	b	nyu	eng	\	Guilford Press	4210	11722
10242679	AMAZON	am	2016	b	mau	eng	\	Athena Scientific	p6650	11717
10242194	AMAZON	am	2015	\	nju	eng	\	Pearson Prentice Hall	p6656	11758
10242671	AMAZON	am	2014	b	nyu	eng	\	McGraw-Hill	p6656	11755
10242671	AMAZON	am	2014	b	nyu	eng	\	McGraw-Hill	p6656	11755
10242685	AMAZON	am	2016	\	ilu	eng	\	JABberwocky Literary Agency, Inc.	p7358	11752
10241126	AMAZON	gm	2017	\	cau	eng	\	Universal Pictures Home Entertainment	p7358	11764
5717929	AMAZON	am	2005	b	nyu	eng	\	Southeast Asia Program, Cornell University	p7358	11757
10241124	AMAZON	gm	2016	\	nyu	fre	\	Cohen Media Group,$c[2016];\2$aPort Washington	p7358	11765
10241129	AMAZON	gm	2007	\	nyu	eng	\	Kino International	p7358	11763
10241133	AMAZON	gm	2008	\	cau	eng	\	Metro-Goldwyn Mayer Studios :$bDistributed by Twentieth Century Fox Home Entertainment	p7358	11762
10241137	AMAZON	gm	2018	\	cau	eng	\	Sony Pictures Home Entertainment	p7358	11760
10240824	AMAZON	am	1989	b	nyu	eng	\	Vintage Books,$c1989	p7358	11499
5717929	AMAZON	am	2005	b	nyu	eng	\	Southeast Asia Program, Cornell University	p7358	11757
10240244	AMAZON	am	2015	b	mau	eng	\	Athena Scientific	p7054	11705
9331422	AMAZON	am	1984	b	nyu	eng	\	Dover Publications,$c[1984]	p6656	11712
10240246	AMAZON	am	2018	b	dcu	eng	\	American Pharmacists Association	1510	11702
9331422	AMAZON	am	1984	b	nyu	eng	\	Dover Publications,$c[1984]	p6656	11712
7512797	AMAZON	am	2011	b	cau	eng	\	CattleDog Pub.	1510	11704
7512797	AMAZON	am	2011	b	cau	eng	\	CattleDog Pub.	1510	11704
7512797	AMAZON	am	2011	b	cau	eng	\	CattleDog Pub.	1510	11704
10240136	AMAZON	am	2008	b	nyu	eng	\	Mary Ann Liebert	p7358	11711
10239992	AMAZON	am	2010	b	kyu	eng	\	Westminster John Knox Press	p2853	11678
10239984	AMAZON	am	2017	b	nyu	eng	\	Gregory R. Miller & Co. ;$aBerlin, Germany :$bHatje Cantz	p6753	11682
6385200	AMAZON	am	2009	b	nyu	eng	\	Pearson Longman	p7358	11709
6385200	AMAZON	am	2009	b	nyu	eng	\	Pearson Longman	p7358	11709
6385200	AMAZON	am	2009	b	nyu	eng	\	Pearson Longman	p7358	11709
6385200	AMAZON	am	2009	b	nyu	eng	\	Pearson Longman	p7358	11709
5314507	AMAZON	am	2004	b	enk	eng	\	Thames & Hudson	p7358	11710
5314507	AMAZON	am	2004	b	enk	eng	\	Thames & Hudson	p7358	11710
10238223	AMAZON	gm	2010	\	cau	eng	\	Sony Pictures Home Entertainment	p7358	11672
10237987	AMAZON	am	2018	b	nyu	eng	\	McGraw-Hill Education	p6656	11677
10238001	AMAZON	gm	2002	\	ilu	rus	\	Facets Video	p7358	11676
10238008	AMAZON	gm	2016	\	nyu	eng	\	The Orchard	p7358	11674
10238028	AMAZON	gm	2014	\	cau	eng	\	Marvel,$c[2014];\2$aBurbank, California :$bDistributed by Buena Vista Home Entertainment, Inc.	p7358	11673
10238123	AMAZON	am	2014	b	nyu	eng	\	CreateSpace Independent Publishing Platform,$c2014.;\1$a[Spencer, NY?] :$bWDR Enterprises, LLC	p6550	11664
5454343	AMAZON	gm	2003	\	nyu	eng	\	Criterion Collection	p7358	11675
10237927	AMAZON	am	2018	b	nyu	eng	\	New York University Press	1340	12102
10237927	AMAZON	am	2018	b	nyu	eng	\	New York University Press	1340	12102
5454343	AMAZON	gm	2003	\	nyu	eng	\	Criterion Collection	p7358	11675
5454343	AMAZON	gm	2003	\	nyu	eng	\	Criterion Collection	p7358	11675
9427368	AMAZON	am	2017	\	mau	eng	\	Pearson	p1169	$zPOOF;poof.library.cornell.edu/node/45914
10237710	AMAZON	gm	2018	\	xxu	eng	\	The Criterion Collection	3110	11669
10237712	AMAZON	am	2015	\	xxu	eng	\	Dreambridge Partners LLC	p6550	11663
9427368	AMAZON	am	2017	\	mau	eng	\	Pearson	p1169	$zPOOF;poof.library.cornell.edu/node/45914
9427368	AMAZON	am	2017	\	mau	eng	\	Pearson	p1169	$zPOOF;poof.library.cornell.edu/node/45914
9427368	AMAZON	am	2017	\	mau	eng	\	Pearson	p1169	$zPOOF;poof.library.cornell.edu/node/45914
3510485	AMAZON	am	1999	b	nyu	eng	\	Farrar, Straus and Giroux	1340	11632
3510485	AMAZON	am	1999	b	nyu	eng	\	Farrar, Straus and Giroux	1340	11632
3510485	AMAZON	am	1999	b	nyu	eng	\	Farrar, Straus and Giroux	1340	11632
3510485	AMAZON	am	1999	b	nyu	eng	\	Farrar, Straus and Giroux	1340	11632
10233917	AMAZON	am	2017	b	nyu	eng	\	Twelve	p7358	11600
10101466	AMAZON	am	2013	b	gw\	eng	\	LAP Lambert Academic Publishing	8110	9905
10236723	AMAZON	am	1991	b	enk	eng	\	B. Blackwell	2810	11618
10234290	AMAZON	am	2017	\	mau	eng	\	Candlewick Press	p7360	11629
10234292	AMAZON	am	2017	b	enk	eng	\	UX in Libraries	p3250	11626
10234293	AMAZON	am	2016	b	nyu	eng	\	Random House Business Books	p6551	11620
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
6962643	AMAZON	am	2010	b	ksu	eng	\	Mark Morris Institute	1510	11623
10233929	AMAZON	am	2010	b	enk	eng	\	Routledge	p7358	11597
9926399	AMAZON	am	2017	b	ctu	eng	\	Yale University Press	p7358	11599
9926399	AMAZON	am	2017	b	ctu	eng	\	Yale University Press	p7358	11599
10233931	AMAZON	am	2017	b	ilu	eng	s	University of Illinois Press	p7358	11595
10233882	AMAZON	am	2017	b	nyu	eng	\	Roaring Brook Press	p7360	11586
10233882	AMAZON	am	2017	b	nyu	eng	\	Roaring Brook Press	p7360	11586
10233895	AMAZON	am	2017	\	nyu	eng	\	Atheneum Books for Young Readers	p7360	11591
6402089	AMAZON	am	2009	b	nju	eng	\	Princeton University Press	p7358	11598
10233823	AMAZON	am	2007	b	cau	eng	\	University Science Books	p7291	11607
6402089	AMAZON	am	2009	b	nju	eng	\	Princeton University Press	p7358	11598
10233626	AMAZON	gm	2016	\	nyu	spa	\	Kino Classics	p7358	11606
